imageFilename,bboxes
.\rgb_\C406_2017_12_31_11_33_28\8.jpg,"[[100.5, 111.0, 86.0, 74.5], [116.0, 61.0, 21.0, 23.0], [128.0, 48.0, 21.0, 24.0], [138.0, 70.0, 37.0, 33.0], [28.0, 89.0, 57.0, 59.0], [90.0, 80.0, 37.0, 25.0]]"
.\rgb_\C406_2017_12_31_11_33_28\9.jpg,"[[113.0, 61.0, 23.0, 31.0], [128.0, 45.0, 19.0, 26.0], [140.0, 73.0, 36.0, 34.0], [242.0, 56.0, 28.0, 28.0], [33.0, 108.0, 41.0, 39.0], [94.0, 122.0, 86.0, 94.0], [94.0, 80.0, 30.0, 39.0]]"
.\rgb_\C406_2017_12_31_11_33_28\10.jpg,"[[106.0, 64.0, 31.0, 28.0], [125.0, 52.0, 24.0, 23.0], [141.0, 78.0, 40.0, 37.0], [148.0, 50.0, 23.0, 27.0], [14.0, 104.0, 54.0, 60.0], [185.0, 69.0, 40.0, 24.0], [229.0, 57.0, 39.0, 30.0], [88.0, 81.0, 36.0, 41.0], [89.0, 149.0, 77.0, 90.0]]"
.\rgb_\C406_2017_12_31_11_33_28\11.jpg,"[[101.0, 65.0, 28.0, 27.0], [125.0, 50.0, 23.0, 29.0], [136.0, 80.0, 39.0, 41.0], [146.0, 49.0, 25.0, 34.0], [230.0, 53.0, 38.0, 28.0], [4.0, 108.0, 64.0, 65.0], [82.0, 80.0, 42.0, 49.0]]"
.\rgb_\C406_2017_12_31_11_33_28\12.jpg,"[[1.0, 114.0, 59.0, 71.0], [101.0, 66.0, 31.0, 29.0], [120.0, 49.0, 29.0, 30.0], [138.0, 86.0, 43.0, 50.0], [150.0, 49.0, 17.0, 32.0], [228.0, 49.0, 32.0, 32.0], [80.0, 89.0, 35.0, 52.0]]"
.\rgb_\C406_2017_12_31_11_33_28\13.jpg,"[[103.0, 53.0, 28.0, 20.0], [119.0, 50.0, 27.0, 21.0], [123.0, 53.0, 19.0, 21.0], [137.0, 96.0, 44.0, 52.0], [141.0, 65.0, 28.0, 20.0], [142.0, 46.0, 25.0, 23.0], [170.0, 38.0, 29.0, 40.0], [182.0, 67.0, 40.0, 25.0], [1.0, 123.0, 52.0, 88.0], [217.0, 44.0, 25.0, 23.0], [227.0, 54.0, 35.0, 32.0], [41.0, 70.0, 26.0, 31.0], [63.0, 66.0, 35.0, 26.0], [74.0, 100.0, 44.0, 43.0], [99.0, 66.0, 25.0, 35.0]]"
.\rgb_\C406_2017_12_31_11_33_28\14.jpg,"[[122.0, 55.0, 17.0, 20.0], [133.0, 109.0, 56.0, 38.0], [144.0, 64.0, 28.0, 32.0], [231.0, 53.0, 25.0, 22.0], [60.0, 102.0, 70.0, 51.0], [87.0, 65.0, 42.0, 36.0]]"
.\rgb_\C406_2017_12_31_11_33_28\15.jpg,"[[116.0, 48.0, 29.0, 32.0], [127.0, 117.0, 49.0, 58.0], [139.0, 68.0, 28.0, 22.0], [142.0, 54.0, 29.0, 22.0], [226.0, 52.0, 28.0, 22.0], [54.0, 105.0, 58.0, 62.0], [91.0, 74.0, 30.0, 37.0]]"
.\rgb_\C406_2017_12_31_11_33_28\16.jpg,"[[116.5, 58.0, 25.0, 24.0], [120.0, 123.0, 63.0, 73.0], [137.0, 61.0, 34.0, 31.0], [183.0, 67.0, 39.0, 27.0], [215.0, 41.0, 21.0, 24.0], [48.0, 116.0, 54.0, 69.0], [91.0, 73.0, 24.0, 43.0]]"
.\rgb_\C406_2017_12_31_11_33_28\17.jpg,"[[107.0, 152.0, 93.0, 87.0], [107.0, 52.0, 17.0, 21.0], [118.0, 61.0, 25.0, 21.0], [144.0, 67.0, 23.0, 27.0], [218.0, 49.0, 31.0, 22.0], [21.0, 122.0, 89.0, 84.0], [82.0, 81.0, 35.0, 40.0]]"
.\rgb_\C406_2017_12_31_11_33_28\18.jpg,"[[114.0, 56.0, 30.0, 31.0], [116.0, 41.0, 23.0, 19.0], [132.0, 72.0, 41.0, 33.0], [157.0, 44.0, 19.0, 28.0], [19.0, 142.0, 74.0, 82.0], [224.0, 45.0, 20.0, 27.0], [77.0, 86.0, 38.0, 36.0], [98.0, 162.0, 103.0, 77.0]]"
.\rgb_\C406_2017_12_31_11_33_28\19.jpg,"[[116.0, 61.0, 21.0, 26.0], [125.0, 50.0, 15.0, 23.0], [134.0, 41.0, 23.0, 26.0], [137.0, 73.0, 41.0, 32.0], [143.0, 60.0, 24.0, 16.0], [158.0, 48.0, 20.0, 23.0], [219.0, 48.0, 25.0, 18.0], [5.0, 162.0, 78.0, 77.0], [77.0, 92.0, 31.0, 37.0]]"
.\rgb_\C406_2017_12_31_11_33_28\20.jpg,"[[111.0, 60.0, 24.0, 24.0], [120.0, 52.0, 24.0, 22.0], [131.0, 74.0, 39.0, 34.0], [133.0, 42.0, 21.0, 26.0], [142.0, 56.0, 22.0, 24.0], [151.0, 49.0, 27.0, 27.0], [219.0, 47.0, 25.0, 23.0], [61.0, 89.0, 49.0, 42.0]]"
.\rgb_\C406_2017_12_31_11_53_26\1.jpg,"[[130.0, 61.0, 29.0, 28.0], [141.0, 44.0, 31.0, 30.0], [161.0, 33.0, 16.0, 25.0], [172.0, 60.0, 19.0, 19.0], [183.0, 61.0, 42.0, 31.0], [232.0, 55.0, 28.0, 25.0], [273.0, 61.0, 34.0, 33.0], [307.0, 81.0, 44.0, 48.0], [63.0, 65.0, 30.0, 32.0], [97.0, 86.0, 34.0, 50.0]]"
.\rgb_\C406_2017_12_31_11_53_26\2.jpg,"[[129.0, 63.0, 32.0, 29.0], [145.0, 47.0, 21.0, 23.0], [154.0, 40.0, 22.0, 22.0], [163.0, 59.0, 32.0, 19.0], [234.0, 47.0, 24.0, 33.0], [267.0, 57.0, 40.0, 38.0], [298.0, 75.0, 53.0, 51.0], [82.0, 93.0, 47.0, 45.0]]"
.\rgb_\C406_2017_12_31_11_53_26\3.jpg,"[[145.0, 49.0, 27.0, 26.0], [228.0, 49.0, 29.0, 30.0], [265.0, 53.0, 29.0, 32.0], [297.0, 73.0, 47.0, 47.0], [67.0, 96.0, 63.0, 58.0]]"
.\rgb_\C406_2017_12_31_11_53_26\4.jpg,"[[113.0, 66.0, 43.0, 40.0], [139.0, 53.0, 29.0, 25.0], [151.0, 40.0, 25.0, 27.0], [230.0, 49.0, 22.0, 22.0], [258.0, 61.0, 32.0, 20.0], [291.0, 73.0, 48.0, 37.0], [53.0, 107.0, 71.0, 57.0]]"
.\rgb_\C406_2017_12_31_11_53_26\5.jpg,"[[111.0, 73.0, 44.0, 38.0], [139.0, 48.0, 29.0, 31.0], [154.0, 44.0, 19.0, 25.0], [221.0, 50.0, 30.0, 26.0], [257.0, 46.0, 29.0, 32.0], [277.0, 73.0, 38.0, 33.0], [45.0, 113.0, 68.0, 71.0]]"
.\rgb_\C406_2017_12_31_11_53_26\6.jpg,"[[108.0, 77.0, 49.0, 40.0], [129.0, 49.0, 34.0, 28.0], [155.0, 45.0, 19.0, 29.0], [159.0, 38.0, 21.0, 25.0], [218.0, 50.0, 34.0, 25.0], [247.0, 44.0, 41.0, 40.0], [24.0, 118.0, 85.0, 92.0], [276.0, 67.0, 44.0, 34.0]]"
.\rgb_\C406_2017_12_31_11_53_26\7.jpg,"[[105.0, 77.0, 41.0, 51.0], [138.0, 52.0, 26.0, 29.0], [144.0, 43.0, 29.0, 23.0], [162.0, 44.0, 18.0, 18.0], [220.0, 50.0, 24.0, 21.0], [249.0, 48.0, 32.0, 26.0], [269.0, 71.0, 36.0, 32.0], [3.0, 138.0, 102.0, 101.0]]"
.\rgb_\C406_2017_12_31_11_53_26\8.jpg,"[[128.0, 53.0, 42.0, 27.0], [151.0, 48.0, 18.0, 27.0], [156.0, 32.0, 22.0, 33.0], [221.0, 45.0, 23.0, 28.0], [245.0, 42.0, 24.0, 35.0], [263.0, 70.0, 45.0, 24.0], [326.0, 84.0, 25.0, 50.0], [3.0, 164.0, 82.0, 75.0], [84.0, 78.0, 79.0, 58.0]]"
.\rgb_\C406_2017_12_31_11_53_26\9.jpg,"[[137.0, 56.0, 26.0, 27.0], [149.0, 49.0, 20.0, 21.0], [160.0, 41.0, 20.0, 22.0], [244.0, 42.0, 32.0, 25.0], [258.0, 64.0, 36.0, 34.0], [309.0, 83.0, 42.0, 45.0], [92.0, 84.0, 53.0, 59.0]]"
.\rgb_\C406_2017_12_31_11_53_26\10.jpg,"[[132.0, 58.0, 28.0, 23.0], [144.0, 47.0, 27.0, 25.0], [156.0, 41.0, 27.0, 27.0], [240.0, 44.0, 32.0, 28.0], [244.0, 58.0, 41.0, 30.0], [298.0, 78.0, 53.0, 44.0], [78.0, 96.0, 68.0, 58.0]]"
.\rgb_\C406_2017_12_31_11_53_26\11.jpg,"[[128.0, 60.0, 31.0, 27.0], [141.0, 56.0, 30.0, 23.0], [157.0, 42.0, 17.0, 25.0], [252.0, 56.0, 34.0, 32.0], [290.0, 83.0, 59.0, 38.0], [73.0, 106.0, 54.0, 68.0]]"
.\rgb_\C406_2017_12_31_11_53_26\12.jpg,"[[123.0, 66.0, 30.0, 29.0], [143.0, 56.0, 29.0, 18.0], [156.0, 47.0, 20.0, 25.0], [240.0, 48.0, 26.0, 22.0], [248.0, 61.0, 32.0, 26.0], [281.0, 77.0, 54.0, 39.0], [50.0, 115.0, 74.0, 77.0]]"
.\rgb_\C406_2017_12_31_11_53_26\13.jpg,"[[116.0, 68.0, 38.0, 32.0], [140.0, 51.0, 25.0, 33.0], [155.0, 44.0, 28.0, 25.0], [247.0, 54.0, 24.0, 32.0], [277.0, 70.0, 50.0, 42.0], [31.0, 128.0, 81.0, 94.0]]"
.\rgb_\C406_2017_12_31_11_53_26\14.jpg,"[[113.0, 72.0, 37.0, 34.0], [142.0, 50.0, 27.0, 37.0], [158.0, 51.0, 23.0, 19.0], [1.0, 146.0, 111.0, 93.0], [242.0, 54.0, 20.0, 28.0], [269.0, 70.0, 49.0, 39.0], [329.0, 66.0, 22.0, 56.0]]"
.\rgb_\C406_2017_12_31_11_53_26\15.jpg,"[[1.0, 170.0, 112.0, 69.0], [113.0, 72.0, 33.0, 37.0], [135.0, 60.0, 27.0, 32.0], [153.0, 50.0, 27.0, 20.0], [234.0, 52.0, 33.0, 26.0], [272.0, 73.0, 40.0, 33.0], [323.0, 66.0, 28.0, 48.0]]"
.\rgb_\C406_2017_12_31_11_53_26\16.jpg,"[[107.0, 79.0, 40.0, 48.0], [138.0, 60.0, 27.0, 29.0], [155.0, 49.0, 19.0, 30.0], [228.0, 55.0, 39.0, 23.0], [266.0, 73.0, 30.0, 26.0], [306.0, 73.0, 45.0, 40.0]]"
.\rgb_\C406_2017_12_31_11_53_26\17.jpg,"[[129.0, 67.0, 36.0, 31.0], [149.0, 53.0, 20.0, 22.0], [233.0, 44.0, 39.0, 36.0], [257.0, 64.0, 41.0, 34.0], [302.0, 63.0, 35.0, 40.0], [309.0, 129.0, 42.0, 53.0], [326.0, 98.0, 25.0, 32.0], [99.0, 81.0, 41.0, 50.0]]"
.\rgb_\C406_2017_12_31_11_53_26\18.jpg,"[[133.0, 64.0, 27.0, 38.0], [145.0, 53.0, 25.0, 25.0], [232.0, 47.0, 33.0, 33.0], [259.0, 66.0, 42.0, 22.0], [291.0, 112.0, 60.0, 54.0], [295.0, 60.0, 35.0, 35.0], [311.0, 89.0, 40.0, 36.0], [94.0, 87.0, 46.0, 46.0]]"
.\rgb_\C406_2017_12_31_11_53_26\19.jpg,"[[127.0, 70.0, 36.0, 39.0], [146.0, 59.0, 22.0, 22.0], [254.0, 65.0, 23.0, 19.0], [277.0, 99.0, 52.0, 42.0], [281.0, 55.0, 39.0, 33.0], [307.0, 83.0, 41.0, 38.0], [80.0, 100.0, 60.0, 46.0]]"
.\rgb_\C406_2017_12_31_11_53_26\20.jpg,"[[121.0, 71.0, 41.0, 45.0], [148.0, 55.0, 23.0, 29.0], [217.0, 39.0, 36.0, 32.0], [245.0, 60.0, 32.0, 22.0], [247.0, 98.0, 65.0, 35.0], [279.0, 55.0, 38.0, 30.0], [298.0, 88.0, 47.0, 26.0], [78.0, 101.0, 46.0, 55.0]]"
.\rgb_\C406_2017_12_31_12_13_31\1.jpg,"[[1.0, 98.0, 35.0, 41.0], [125.0, 53.0, 29.0, 24.0], [152.0, 58.0, 18.0, 20.0], [173.0, 51.0, 25.0, 29.0], [181.0, 78.0, 50.0, 42.0], [234.0, 74.0, 48.0, 45.0], [315.0, 60.0, 36.0, 42.0], [79.0, 56.0, 38.0, 27.0]]"
.\rgb_\C406_2017_12_31_12_13_31\2.jpg,"[[190.0, 76.0, 53.0, 39.0], [234.0, 76.0, 52.0, 35.0], [314.0, 63.0, 33.0, 37.0]]"
.\rgb_\C406_2017_12_31_12_13_31\3.jpg,"[[190.0, 78.0, 48.0, 30.0], [243.0, 75.0, 38.0, 44.0], [312.0, 67.0, 38.0, 31.0]]"
.\rgb_\C406_2017_12_31_12_13_31\4.jpg,"[[198.0, 77.0, 43.0, 31.0], [242.0, 80.0, 42.0, 46.0], [311.0, 64.0, 39.0, 34.0]]"
.\rgb_\C406_2017_12_31_12_13_31\5.jpg,"[[196.0, 83.0, 44.0, 25.0], [238.0, 79.0, 37.0, 33.0], [316.0, 66.0, 34.0, 34.0], [3.0, 135.0, 78.0, 66.0]]"
.\rgb_\C406_2017_12_31_12_13_31\6.jpg,"[[199.0, 71.0, 45.0, 31.0], [1.0, 120.0, 133.0, 73.0], [240.0, 81.0, 44.0, 40.0], [324.0, 61.0, 27.0, 45.0]]"
.\rgb_\C406_2017_12_31_12_13_31\7.jpg,"[[203.0, 73.0, 41.0, 31.0], [237.0, 78.0, 37.0, 41.0], [315.0, 70.0, 36.0, 38.0], [58.0, 116.0, 129.0, 57.0]]"
.\rgb_\C406_2017_12_31_12_13_31\8.jpg,"[[116.0, 111.0, 104.0, 51.0], [208.0, 75.0, 36.0, 26.0], [237.0, 78.0, 35.0, 37.0], [324.0, 61.0, 25.0, 40.0]]"
.\rgb_\C406_2017_12_31_12_13_31\9.jpg,"[[173.0, 110.0, 102.0, 37.0], [214.0, 67.0, 35.0, 30.0], [234.0, 75.0, 53.0, 42.0], [307.0, 61.0, 42.0, 47.0]]"
.\rgb_\C406_2017_12_31_12_13_31\10.jpg,"[[212.0, 97.0, 90.0, 52.0], [221.0, 66.0, 32.0, 26.0], [226.0, 79.0, 53.0, 27.0], [318.0, 59.0, 27.0, 45.0]]"
.\rgb_\C406_2017_12_31_12_13_31\11.jpg,"[[220.0, 64.0, 37.0, 29.0], [220.0, 81.0, 51.0, 35.0], [255.0, 96.0, 61.0, 40.0], [320.0, 61.0, 27.0, 44.0]]"
.\rgb_\C406_2017_12_31_12_13_31\12.jpg,"[[219.0, 59.0, 43.0, 28.0], [221.0, 83.0, 54.0, 34.0], [273.0, 94.0, 72.0, 32.0]]"
.\rgb_\C406_2017_12_31_12_13_31\13.jpg,"[[209.0, 74.0, 72.0, 45.0], [231.0, 65.0, 46.0, 25.0], [299.0, 94.0, 52.0, 40.0]]"
.\rgb_\C406_2017_12_31_12_13_31\14.jpg,"[[218.0, 84.0, 53.0, 30.0], [238.0, 67.0, 39.0, 28.0], [315.0, 73.0, 36.0, 27.0]]"
.\rgb_\C406_2017_12_31_12_13_31\15.jpg,"[[201.0, 79.0, 75.0, 49.0], [233.0, 59.0, 51.0, 28.0]]"
.\rgb_\C406_2017_12_31_12_13_31\16.jpg,"[[212.0, 83.0, 53.0, 44.0], [230.0, 47.0, 41.0, 44.0], [313.0, 63.0, 38.0, 49.0]]"
.\rgb_\C406_2017_12_31_12_13_31\17.jpg,"[[201.0, 82.0, 64.0, 57.0], [232.0, 43.0, 40.0, 57.0]]"
.\rgb_\C406_2017_12_31_12_13_31\18.jpg,"[[204.0, 96.0, 51.0, 33.0], [242.0, 53.0, 28.0, 38.0]]"
.\rgb_\C406_2017_12_31_12_13_31\19.jpg,"[[190.0, 85.0, 69.0, 50.0], [248.0, 53.0, 20.0, 33.0]]"
.\rgb_\C406_2017_12_31_12_13_31\20.jpg,"[[190.0, 92.0, 57.0, 47.0], [239.0, 42.0, 35.0, 53.0]]"
.\rgb_\C406_2017_12_31_12_33_25\1.jpg,"[[106.0, 146.0, 96.0, 90.0], [143.0, 61.0, 17.0, 17.0], [149.0, 47.0, 28.0, 24.0], [168.0, 58.0, 26.0, 24.0], [226.0, 66.0, 61.0, 37.0], [34.0, 75.0, 45.0, 27.0], [3.0, 109.0, 75.0, 49.0], [87.0, 55.0, 26.0, 29.0], [92.0, 93.0, 95.0, 47.0]]"
.\rgb_\C406_2017_12_31_12_33_25\2.jpg,"[[171.0, 59.0, 21.0, 22.0], [207.0, 68.0, 71.0, 38.0], [2.0, 117.0, 80.0, 40.0], [95.0, 102.0, 71.0, 34.0], [97.0, 146.0, 106.0, 93.0]]"
.\rgb_\C406_2017_12_31_12_33_25\3.jpg,"[[188.0, 72.0, 73.0, 39.0], [205.0, 39.0, 27.0, 24.0], [2.0, 115.0, 75.0, 44.0], [76.0, 172.0, 112.0, 67.0], [96.0, 93.0, 86.0, 44.0]]"
.\rgb_\C406_2017_12_31_12_33_25\4.jpg,"[[172.0, 74.0, 75.0, 42.0], [2.0, 114.0, 78.0, 45.0], [76.0, 183.0, 113.0, 56.0], [95.0, 92.0, 80.0, 53.0]]"
.\rgb_\C406_2017_12_31_12_33_25\5.jpg,"[[140.0, 75.0, 76.0, 40.0], [2.0, 115.0, 76.0, 48.0], [92.0, 99.0, 91.0, 41.0]]"
.\rgb_\C406_2017_12_31_12_33_25\6.jpg,"[[1.0, 117.0, 80.0, 46.0], [125.0, 80.0, 70.0, 35.0], [99.0, 102.0, 82.0, 33.0]]"
.\rgb_\C406_2017_12_31_12_33_25\7.jpg,"[[1.0, 118.0, 79.0, 37.0], [89.0, 83.0, 81.0, 31.0], [98.0, 100.0, 83.0, 34.0]]"
.\rgb_\C406_2017_12_31_12_33_25\8.jpg,"[[103.0, 99.0, 78.0, 38.0], [2.0, 119.0, 80.0, 42.0], [54.0, 95.0, 67.0, 32.0]]"
.\rgb_\C406_2017_12_31_12_33_25\9.jpg,"[[19.0, 88.0, 88.0, 44.0], [2.0, 117.0, 82.0, 40.0], [317.0, 60.0, 34.0, 35.0], [96.0, 96.0, 84.0, 42.0]]"
.\rgb_\C406_2017_12_31_12_33_25\10.jpg,"[[1.0, 118.0, 79.0, 37.0], [1.0, 90.0, 81.0, 36.0], [294.0, 57.0, 57.0, 45.0], [92.0, 93.0, 90.0, 45.0]]"
.\rgb_\C406_2017_12_31_12_33_25\11.jpg,"[[1.0, 117.0, 80.0, 40.0], [280.0, 61.0, 54.0, 44.0], [91.0, 94.0, 87.0, 41.0]]"
.\rgb_\C406_2017_12_31_12_33_25\12.jpg,"[[1.0, 112.0, 81.0, 51.0], [258.0, 63.0, 63.0, 41.0], [95.0, 97.0, 89.0, 41.0]]"
.\rgb_\C406_2017_12_31_12_33_25\13.jpg,"[[240.0, 63.0, 55.0, 40.0], [3.0, 108.0, 78.0, 57.0], [95.0, 91.0, 85.0, 47.0]]"
.\rgb_\C406_2017_12_31_12_33_25\14.jpg,"[[218.0, 66.0, 63.0, 42.0], [2.0, 114.0, 77.0, 40.0], [89.0, 91.0, 96.0, 45.0]]"
.\rgb_\C406_2017_12_31_12_33_25\15.jpg,"[[200.0, 75.0, 70.0, 35.0], [2.0, 110.0, 79.0, 55.0], [96.0, 89.0, 82.0, 49.0]]"
.\rgb_\C406_2017_12_31_12_33_25\16.jpg,"[[1.0, 110.0, 89.0, 52.0], [175.0, 68.0, 69.0, 44.0], [95.0, 88.0, 83.0, 54.0]]"
.\rgb_\C406_2017_12_31_12_33_25\17.jpg,"[[149.0, 79.0, 73.0, 37.0], [2.0, 112.0, 78.0, 45.0], [90.0, 93.0, 95.0, 44.0]]"
.\rgb_\C406_2017_12_31_12_33_25\18.jpg,"[[125.0, 71.0, 63.0, 46.0], [3.0, 114.0, 79.0, 49.0], [96.0, 104.0, 82.0, 28.0]]"
.\rgb_\C406_2017_12_31_12_33_25\19.jpg,"[[1.0, 114.0, 83.0, 42.0], [103.0, 104.0, 80.0, 28.0], [79.0, 83.0, 108.0, 31.0]]"
.\rgb_\C406_2017_12_31_12_33_25\20.jpg,"[[102.0, 99.0, 79.0, 36.0], [2.0, 115.0, 84.0, 44.0], [62.0, 87.0, 80.0, 28.0]]"
.\rgb_\C406_2017_12_31_12_53_31\1.jpg,"[[114.0, 52.0, 27.0, 25.0], [129.0, 73.0, 85.0, 43.0], [142.0, 56.0, 17.0, 21.0], [163.0, 47.0, 32.0, 32.0], [215.0, 37.0, 20.0, 26.0], [51.0, 68.0, 37.0, 30.0], [78.0, 54.0, 28.0, 39.0]]"
.\rgb_\C406_2017_12_31_12_53_31\2.jpg,"[[117.0, 75.0, 70.0, 47.0], [131.0, 55.0, 34.0, 25.0], [172.0, 52.0, 27.0, 28.0], [49.0, 68.0, 39.0, 31.0]]"
.\rgb_\C406_2017_12_31_12_53_31\3.jpg,"[[89.0, 81.0, 81.0, 40.0]]"
.\rgb_\C406_2017_12_31_12_53_31\4.jpg,"[[69.0, 86.0, 83.0, 35.0]]"
.\rgb_\C406_2017_12_31_12_53_31\5.jpg,"[[45.0, 81.0, 94.0, 45.0]]"
.\rgb_\C406_2017_12_31_12_53_31\6.jpg,"[[23.0, 84.0, 94.0, 49.0]]"
.\rgb_\C406_2017_12_31_12_53_31\7.jpg,"[[7.0, 88.0, 100.0, 44.0]]"
.\rgb_\C406_2017_12_31_12_53_31\8.jpg,"[[2.0, 91.0, 75.0, 41.0]]"
.\rgb_\C406_2017_12_31_12_53_31\9.jpg,"[[1.0, 91.0, 61.0, 40.0]]"
.\rgb_\C406_2017_12_31_12_53_31\10.jpg,"[[4.0, 93.0, 44.0, 47.0]]"
.\rgb_\C406_2017_12_31_12_53_31\11.jpg,"[[1.0, 89.0, 34.0, 47.0]]"
.\rgb_\C406_2017_12_31_12_53_31\12.jpg,"[[154.0, 29.0, 23.0, 29.0]]"
.\rgb_\C406_2017_12_31_13_13_32\1.jpg,"[[15.0, 78.0, 51.0, 55.0]]"
.\rgb_\C406_2017_12_31_13_13_32\2.jpg,"[[14.0, 79.0, 50.0, 43.0]]"
.\rgb_\C406_2017_12_31_13_13_32\3.jpg,"[[109.0, 60.0, 26.0, 27.0], [127.0, 48.0, 27.0, 31.0], [146.0, 55.0, 19.0, 25.0], [14.0, 79.0, 57.0, 50.0], [167.0, 36.0, 22.0, 21.0], [172.0, 55.0, 20.0, 25.0], [53.0, 66.0, 37.0, 40.0], [77.0, 54.0, 25.0, 35.0]]"
.\rgb_\C406_2017_12_31_13_13_32\4.jpg,"[[11.0, 81.0, 60.0, 48.0]]"
.\rgb_\C406_2017_12_31_13_13_32\5.jpg,"[[14.0, 80.0, 61.0, 45.0]]"
.\rgb_\C406_2017_12_31_13_13_32\6.jpg,"[[112.0, 60.0, 20.0, 24.0], [11.0, 82.0, 65.0, 45.0]]"
.\rgb_\C406_2017_12_31_13_13_32\13.jpg,"[[10.0, 83.0, 59.0, 43.0]]"
.\rgb_\C406_2017_12_31_13_13_32\15.jpg,"[[168.0, 59.0, 29.0, 27.0]]"
.\rgb_\C406_2017_12_31_13_13_32\20.jpg,"[[103.0, 53.0, 29.0, 36.0], [139.0, 47.0, 33.0, 35.0], [163.0, 61.0, 33.0, 31.0], [166.0, 37.0, 23.0, 20.0], [170.0, 46.0, 24.0, 24.0]]"
.\rgb_\C406_2017_12_31_13_33_25\1.jpg,"[[125.0, 91.0, 89.0, 52.0], [153.0, 68.0, 73.0, 39.0], [1.0, 121.0, 55.0, 48.0], [233.0, 94.0, 62.0, 47.0], [294.0, 61.0, 57.0, 33.0]]"
.\rgb_\C406_2017_12_31_13_33_25\2.jpg,"[[1.0, 120.0, 72.0, 48.0], [125.0, 51.0, 18.0, 24.0], [128.0, 80.0, 83.0, 28.0], [142.0, 100.0, 94.0, 31.0], [143.0, 52.0, 24.0, 28.0], [170.0, 50.0, 23.0, 19.0], [177.0, 58.0, 20.0, 21.0], [257.0, 95.0, 69.0, 37.0], [282.0, 58.0, 53.0, 42.0], [53.0, 61.0, 38.0, 44.0], [92.0, 54.0, 25.0, 28.0]]"
.\rgb_\C406_2017_12_31_13_33_25\3.jpg,"[[124.0, 56.0, 30.0, 20.0], [147.0, 98.0, 86.0, 30.0], [1.0, 117.0, 83.0, 50.0], [265.0, 66.0, 60.0, 28.0], [273.0, 91.0, 74.0, 40.0], [99.0, 83.0, 78.0, 31.0]]"
.\rgb_\C406_2017_12_31_13_33_25\4.jpg,"[[157.0, 94.0, 74.0, 35.0], [252.0, 61.0, 59.0, 42.0], [293.0, 84.0, 58.0, 42.0], [3.0, 113.0, 88.0, 64.0], [75.0, 81.0, 91.0, 44.0]]"
.\rgb_\C406_2017_12_31_13_33_25\5.jpg,"[[1.0, 121.0, 107.0, 41.0], [164.0, 90.0, 74.0, 36.0], [229.0, 69.0, 68.0, 34.0], [306.0, 79.0, 45.0, 41.0], [47.0, 85.0, 84.0, 45.0]]"
.\rgb_\C406_2017_12_31_13_33_25\6.jpg,"[[174.0, 89.0, 83.0, 41.0], [1.0, 119.0, 105.0, 44.0], [219.0, 69.0, 65.0, 36.0], [26.0, 88.0, 93.0, 44.0], [319.0, 80.0, 32.0, 39.0]]"
.\rgb_\C406_2017_12_31_13_33_25\7.jpg,"[[1.0, 94.0, 91.0, 36.0], [11.0, 122.0, 102.0, 37.0], [178.0, 88.0, 86.0, 40.0], [193.0, 73.0, 77.0, 29.0]]"
.\rgb_\C406_2017_12_31_13_33_25\8.jpg,"[[1.0, 99.0, 53.0, 37.0], [176.0, 76.0, 67.0, 27.0], [18.0, 116.0, 101.0, 38.0], [204.0, 91.0, 71.0, 34.0]]"
.\rgb_\C406_2017_12_31_13_33_25\9.jpg,"[[147.0, 78.0, 68.0, 41.0], [203.0, 84.0, 72.0, 37.0], [23.0, 112.0, 114.0, 47.0]]"
.\rgb_\C406_2017_12_31_13_33_25\10.jpg,"[[127.0, 76.0, 80.0, 43.0], [211.0, 81.0, 65.0, 38.0], [37.0, 116.0, 115.0, 34.0]]"
.\rgb_\C406_2017_12_31_13_33_25\11.jpg,"[[214.0, 74.0, 78.0, 39.0], [50.0, 110.0, 115.0, 40.0], [96.0, 75.0, 85.0, 47.0]]"
.\rgb_\C406_2017_12_31_13_33_25\12.jpg,"[[221.0, 72.0, 72.0, 41.0], [66.0, 112.0, 101.0, 37.0], [79.0, 88.0, 85.0, 33.0]]"
.\rgb_\C406_2017_12_31_13_33_25\13.jpg,"[[232.0, 81.0, 56.0, 31.0], [43.0, 95.0, 80.0, 31.0], [82.0, 108.0, 90.0, 33.0]]"
.\rgb_\C406_2017_12_31_13_33_25\14.jpg,"[[240.0, 63.0, 50.0, 51.0], [3.0, 95.0, 91.0, 55.0], [98.0, 99.0, 80.0, 49.0]]"
.\rgb_\C406_2017_12_31_13_33_25\15.jpg,"[[1.0, 103.0, 83.0, 57.0], [101.0, 95.0, 94.0, 47.0], [245.0, 75.0, 59.0, 35.0]]"
.\rgb_\C406_2017_12_31_13_33_25\16.jpg,"[[117.0, 88.0, 86.0, 49.0], [1.0, 103.0, 50.0, 50.0], [252.0, 72.0, 60.0, 36.0]]"
.\rgb_\C406_2017_12_31_13_33_25\17.jpg,"[[132.0, 87.0, 73.0, 49.0], [251.0, 67.0, 45.0, 33.0]]"
.\rgb_\C406_2017_12_31_13_33_25\18.jpg,"[[143.0, 89.0, 75.0, 43.0], [259.0, 70.0, 47.0, 32.0]]"
.\rgb_\C406_2017_12_31_13_33_25\19.jpg,"[[154.0, 82.0, 78.0, 47.0], [257.0, 61.0, 36.0, 30.0]]"
